file ID, u, v, depth
207,213,63,444
208,203,64,455
209,212,56,452
210,208,55,453
211,210,59,459
212,186,71,445
213,203,56,458
214,206,56,445
215,208,61,448
216,204,58,451
217,204,63,456
218,200,57,455
219,207,63,453
220,206,61,454
221,199,53,457
222,180,70,420
223,201,61,457
224,199,63,350
225,180,58,436
226,185,60,458
227,183,94,444
228,179,65,420
229,174,60,469
230,181,74,467
231,166,68,369
232,177,79,488
233,166,75,315
234,172,82,534
235,177,96,493
236,164,102,533
237,176,130,523
238,166,122,461
239,171,137,404
240,172,151,486
241,182,166,536
242,152,181,498
243,162,191,554
244,170,212,519
245,169,222,530
246,181,211,788
247,209,189,776
248,207,202,778
249,192,215,794
250,179,208,763
251,178,215,772
252,195,201,797
253,183,214,789
254,177,214,790
255,185,206,791
256,188,216,774
257,207,209,783
258,180,214,778
259,166,209,787
260,184,215,782
261,180,218,748
262,159,210,787
263,207,203,787
264,171,215,742
265,172,214,778
266,168,206,783
267,178,213,754
268,203,206,770
269,186,213,779
270,194,201,773
271,176,212,757
272,184,209,792
273,213,197,793
274,188,214,788
275,212,202,786
276,121,205,791
277,104,235,424
278,114,239,387
279,128,187,366
280,132,192,354
281,141,176,299
282,134,154,326
283,146,131,315
284,149,120,383
285,158,111,396
286,137,108,398
287,141,105,416
288,148,99,397
289,152,90,393
290,160,83,410
291,160,77,387
292,160,74,448
293,156,74,457
294,162,66,456
295,165,66,462
296,144,83,418
297,174,71,467
298,164,60,464
299,144,76,421
300,160,66,477
301,147,78,483
302,168,67,464
303,165,65,478
304,170,63,483
305,159,70,481
306,160,66,477
307,170,61,486
308,168,61,477
309,169,65,484
310,163,65,486
311,169,67,491
312,171,66,486
313,173,66,455
314,174,67,467
315,171,70,491
316,167,58,481
317,168,61,494
318,169,65,494
319,171,61,486
320,171,63,493
321,170,59,497
322,170,60,474
323,163,61,486
324,170,59,500
325,169,57,493
326,170,57,492
327,168,63,498
328,175,70,491
329,164,59,497
330,156,69,499
331,171,69,489
332,163,69,501
333,173,106,500
334,140,82,460
335,152,61,485
336,164,58,493
337,165,60,496
338,147,63,477
339,130,73,487
340,167,65,494
341,150,62,491
342,150,64,495
343,151,81,428
344,130,72,462
345,151,69,492
346,150,58,485
347,133,80,487
348,146,103,455
349,144,68,494
350,148,99,449
351,142,109,457
352,113,94,487
353,110,108,469
354,128,122,457
355,114,110,436
356,124,138,424
357,126,147,421
358,102,148,429
359,96,128,439
360,100,137,402
361,106,148,427
362,113,163,414
363,120,161,404
364,136,187,366
365,150,190,380
366,146,183,386
367,159,175,373
368,132,187,336
369,180,168,383
370,151,177,359
371,161,171,342
372,191,158,382
373,179,157,397
374,208,136,407
375,214,126,365
376,196,128,403
377,227,135,421
378,212,168,409
379,228,119,421
380,220,103,404
381,224,104,416
382,195,146,435
383,219,110,460
384,172,151,426
385,179,76,465
386,191,56,461
387,194,116,435
388,195,82,476
389,179,78,463
390,186,63,493
391,156,74,452
392,138,105,469
393,155,57,490
394,141,57,425
395,164,61,286
396,153,94,436
397,159,62,492
398,145,54,485
399,156,63,483
400,145,57,476
401,133,56,468
402,145,53,489
403,141,66,486
404,148,54,467
405,161,64,479
406,134,58,487
407,144,77,485
408,146,75,445
409,164,69,446
410,173,67,486
411,148,58,454
412,156,56,462
413,173,72,428
414,160,86,460
415,156,103,453
416,172,76,455
417,179,73,467
418,213,70,409
419,181,122,414
420,197,90,442
421,195,115,435
422,202,103,465
423,236,85,464
424,207,78,418
425,209,75,450
426,239,71,480
427,187,145,397
428,225,96,426
429,216,110,429
430,218,116,341
431,254,107,415
432,235,129,431
433,262,128,410
434,263,131,448
435,242,139,385
436,259,142,378
437,233,139,388
438,227,136,405
439,200,130,422
440,220,139,411
441,212,140,385
442,190,140,319
443,179,143,378
444,169,141,381
445,166,122,387
446,128,137,408
447,151,117,374
448,134,124,409
449,115,125,406
450,133,147,456
451,115,152,438
452,120,133,466
453,105,135,353
454,103,133,432
455,114,133,473
456,115,135,463
457,99,120,460
458,99,116,468
459,117,123,469
460,105,102,458
461,95,100,459
462,119,92,440
463,109,75,439
464,99,137,351
465,99,89,430
466,142,91,434
467,129,61,474
468,116,47,457
469,118,49,479
470,120,49,477
471,136,52,469
472,120,61,485
473,143,90,352
474,151,84,433
475,162,86,439
476,158,56,451
477,154,55,451
478,147,114,436
479,190,54,420
480,184,73,391
481,176,108,438
482,205,76,437
483,190,66,426
484,217,69,476
485,227,56,488
486,198,70,490
487,197,66,495
488,213,65,495
489,194,65,485
490,235,65,495
491,194,68,482
492,219,62,477
493,231,67,487
494,189,75,471
495,220,56,482
496,205,62,485
497,221,54,485
498,208,56,490
499,206,63,493
